Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,capital_accounts,inventories_net,capital_accounts_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
525190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,801937280000.0,13093584000.0,592895316000.0,464791441000.0,1.045753309e+12,40937608000.0,1.603727994e+12,901616478000.0,3.230350894e+12,1.869821086e+12
531,799901069000.0,12093082000.0,559468953000.0,463089937000.0,1.006392579e+12,39305117000.0,1.552976051e+12,850502576000.0,3.122169298e+12,1.806094685e+12
5311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53111,176637649000.0,1207143000.0,158924159000.0,79361662000.0,79708382000.0,3054409000.0,244872189000.0,298180337000.0,1.023897647e+12,401674861000.0
531110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53112,422198810000.0,728094000.0,354825169000.0,285597878000.0,510835315000.0,1379808000.0,647000686000.0,480717265000.0,1.795838904e+12,1.244434137e+12
531120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53113,8713373000.0,5327000.0,9505467000.0,7795827000.0,13092407000.0,5686000.0,13187375000.0,10385746000.0,35360987000.0,30747263000.0
531130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53119,70290019000.0,505146000.0,14791174000.0,46331222000.0,65453269000.0,2404865000.0,103485957000.0,21262605000.0,55504476000.0,32743596000.0
531190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,1070857000.0,991914000.0,32907569000.0,770889000.0,21731011000.0,1623903000.0,31303825000.0,50328292000.0,106851765000.0,63086263000.0
5321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,965354000.0,8588000.0,518794000.0,930614000.0,17629719000.0,8588000.0,19448118000.0,785610000.0,1329831000.0,640138000.0
5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,941823000.0,662473000.0,30924258000.0,841401000.0,86527353000.0,1758694000.0,107723336000.0,36664723000.0,63032641000.0,46995328000.0
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5411,70019000.0,329000.0,15998547000.0,70019000.0,23247941000.0,329000.0,22704443000.0,16577406000.0,24033531000.0,23249726000.0
54111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5412,47394000.0,7698000.0,4488740000.0,43900000.0,10139225000.0,7698000.0,10730601000.0,4941308000.0,8160781000.0,7587415000.0
54121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5413,37758000.0,40652000.0,2598438000.0,36552000.0,5166890000.0,53613000.0,5733097000.0,3257062000.0,4855501000.0,3191058000.0
54131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5414,4107000.0,92187000.0,226980000.0,4107000.0,803338000.0,124812000.0,1158641000.0,294120000.0,583236000.0,404979000.0
54141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5415,9508000.0,110504000.0,1027713000.0,1998000.0,6769391000.0,194020000.0,10211170000.0,1719737000.0,3592116000.0,1396452000.0
54151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5416,887317000.0,213721666.667,5205295000.0,829366666.667,36496356000.0,780270000.0,46001503666.7,8495128333.33,20528698000.0,9062563666.67
54161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5418,301373000.0,209668666.667,3903826000.0,264302666.667,15786049000.0,535840000.0,22632904666.7,5204305333.33,10743271000.0,6479956666.67
54181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5419,357384000.0,398810666.667,4058556000.0,275984666.667,28518731000.0,1440333000.0,45736359666.7,6050744333.33,12342985000.0,6788877666.67
54191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2724716000.0,714957000.0,2312874000.0,1396337000.0,324578676000.0,2436964000.0,413457470000.0,6660535000.0,44561132000.0,5618767000.0
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,429689000.0,324182000.0,7846358000.0,336164000.0,23496075000.0,515549000.0,28976766000.0,11245850000.0,21558902000.0,12645056000.0
561,324634000.0,294141000.0,5038743000.0,284900000.0,19568708000.0,420045000.0,21761600000.0,6953672000.0,11867683000.0,7918235000.0
5611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,105055000.0,30041000.0,2807615000.0,51264000.0,3927367000.0,95504000.0,7215166000.0,4292177000.0,9691219000.0,4726821000.0
5621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,120270000.0,12095000.0,329635000.0,38103000.0,1052218000.0,22342000.0,1783693000.0,502379000.0,1138612000.0,625528000.0
611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,4808692000.0,555726000.0,33839005000.0,2439469000.0,50375869000.0,713896000.0,50069820000.0,42500220000.0,91236808000.0,64223366000.0
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6211,44117000.0,37037000.0,3120691000.0,39710000.0,532777000.0,46458000.0,528793000.0,3467692500.0,4809900500.0,4234175000.0
62111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6212,44117000.0,37037000.0,3120691000.0,39710000.0,532777000.0,46458000.0,528793000.0,3467692500.0,4809900500.0,4234175000.0
62121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6213,14705000.0,57730000.0,616375000.0,14705000.0,1615573000.0,71639000.0,1511187000.0,730092000.0,969375000.0,798172000.0
62131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
